respondent;sex;condition;exp_clock;trial_clock;block;block_nr;trial_nr;sound;salience;position;orientation;event;value;responseTime;accuracy
29;f;NA;192.696781312348;4.75509679224342;VA;2;17;cluckinghen;low;peripheral;right;SearchResponse;right;1936.06120930053;1
29;f;NA;200.437799679115;4.72130991471931;VA;2;18;growlingdog;low;peripheral;left;SearchResponse;left;1902.44855405763;1
29;f;NA;207.478236633353;4.02072573662736;VA;2;19;firealarm;low;peripheral;right;SearchResponse;right;1201.73874637112;1
29;f;NA;215.119210713776;4.62127985036932;VA;2;20;growlingdog;low;peripheral;right;SearchResponse;right;1802.38016881049;1
29;f;NA;221.90930840862;3.77042005746625;VA;2;21;firealarm;low;central;left;SearchResponse;left;951.523536583409;1
29;f;NA;228.666791769676;3.73780058789998;VA;2;22;growlingdog;high;central;left;SearchResponse;left;918.25221455656;1
29;f;NA;235.389481635299;3.70364867313765;VA;2;23;cluckinghen;high;peripheral;left;SearchResponse;left;884.628102416173;1
29;f;NA;241.996637628414;3.58739183703437;VA;2;24;firealarm;high;central;right;SearchResponse;right;768.120007123798;1
29;f;NA;248.752927902387;3.73697214294225;VA;2;25;microwaveoven;high;peripheral;right;SearchResponse;right;918.267227010801;1
29;f;NA;255.159563124878;3.38710217759944;VA;2;26;cluckinghen;high;central;right;SearchResponse;right;568.426891230047;1
29;f;NA;261.664324213052;3.48540858691558;VA;2;27;microwaveoven;low;central;right;SearchResponse;right;666.576460935175;1
29;f;NA;268.155582086183;3.46991584007628;VA;2;28;cluckinghen;high;peripheral;right;SearchResponse;right;651.257936377078;1
29;f;NA;275.579749364872;4.40415146830492;VA;2;29;firealarm;low;peripheral;left;SearchResponse;left;1585.61010798439;1
29;f;NA;284.288395965938;5.68896698835306;VA;2;30;microwaveoven;low;central;left;SearchResponse;left;2870.07955368608;1
29;f;NA;291.879300297936;4.57119153416716;VA;2;31;cluckinghen;low;central;left;SearchResponse;left;1751.7814328894;1
29;f;NA;298.553087823559;3.65377013501711;VA;2;32;firealarm;high;peripheral;left;SearchResponse;left;834.751144517213;1
29;f;NA;305.076028079493;3.49163752770983;VA;3;1;firealarm;high;peripheral;right;SearchResponse;right;668.100609676912;1
29;f;NA;311.649095762754;3.55355636682361;VA;3;2;growlingdog;high;peripheral;right;SearchResponse;right;734.544092556462;1
29;f;NA;318.255685631884;3.58685178728774;VA;3;3;microwaveoven;high;peripheral;left;SearchResponse;left;768.48622947;1
29;f;NA;325.696438398678;4.42094910470769;VA;3;4;firealarm;low;central;right;SearchResponse;right;1602.29080589488;1
29;f;NA;334.438625753624;5.72140156873502;VA;3;5;microwaveoven;low;peripheral;left;SearchResponse;left;2903.41289993376;1
29;f;NA;341.362144538201;3.90390317211859;VA;3;6;cluckinghen;low;central;right;SearchResponse;right;1085.08882368915;1
29;f;NA;349.169949696865;4.78818717552349;VA;3;7;microwaveoven;low;peripheral;right;SearchResponse;right;1968.45746901818;1
29;f;NA;355.726598608075;3.53686697757803;VA;3;8;cluckinghen;high;central;left;SearchResponse;left;718.369864160195;1
29;f;NA;362.216605320107;3.47024887707084;VA;3;9;growlingdog;high;peripheral;left;SearchResponse;left;651.314035058022;1
29;f;NA;369.37349466607;4.13673802930862;VA;3;10;cluckinghen;low;peripheral;left;SearchResponse;left;1318.41750862077;1
29;f;NA;375.947725806618;3.55438244109973;VA;3;11;microwaveoven;high;central;left;SearchResponse;left;734.813129762188;1
29;f;NA;382.503276840784;3.53684129845351;VA;3;12;growlingdog;low;central;right;SearchResponse;right;718.069222057238;1
29;f;NA;389.009819263127;3.48685174784623;VA;3;13;firealarm;high;central;left;SearchResponse;left;667.87660960108;1
29;f;NA;395.866687947419;3.83712981222197;VA;3;14;growlingdog;low;central;left;SearchResponse;left;1018.3474640362;1
29;f;NA;402.373171505518;3.48565668566152;VA;3;15;microwaveoven;high;central;right;SearchResponse;right;669.058634899557;1
29;f;NA;408.762875955785;3.36985180038027;VA;3;16;growlingdog;high;central;right;SearchResponse;right;551.542341243476;1
29;f;NA;415.936834740452;4.15427996218204;VA;3;17;cluckinghen;low;peripheral;right;SearchResponse;left;1335.61968803406;0
29;f;NA;423.744496886851;4.78802638547495;VA;3;18;growlingdog;low;peripheral;left;SearchResponse;left;1968.6297159642;1
29;f;NA;431.151898134034;4.38769319024868;VA;3;19;firealarm;low;peripheral;right;SearchResponse;right;1568.97207675502;1
29;f;NA;437.84193653008;3.67027503019199;VA;3;20;growlingdog;low;peripheral;right;SearchResponse;right;851.422756211832;1
29;f;NA;444.932358689373;4.07074570702389;VA;3;21;firealarm;low;central;left;SearchResponse;left;1251.95545773022;1
29;f;NA;451.522355959518;3.5702828920912;VA;3;22;growlingdog;high;central;left;SearchResponse;left;750.552395358682;1
29;f;NA;458.196255287388;3.65421813493595;VA;3;23;cluckinghen;high;peripheral;left;SearchResponse;left;833.181168651208;1
29;f;NA;464.785681298003;3.57024299073964;VA;3;24;firealarm;high;central;right;SearchResponse;right;751.326321391389;1
29;f;NA;471.425855773268;3.62053673900664;VA;3;25;microwaveoven;high;peripheral;right;SearchResponse;right;801.481007831171;1
29;f;NA;478.015526722185;3.57014738582075;VA;3;26;cluckinghen;high;central;right;SearchResponse;right;751.432988094166;1
29;f;NA;484.805676565273;3.77038529212587;VA;3;27;microwaveoven;low;central;right;SearchResponse;right;951.567388372496;1
29;f;NA;491.329150154721;3.50380819896236;VA;3;28;cluckinghen;high;peripheral;right;SearchResponse;right;684.626838192344;1
29;f;NA;498.219223395223;3.87061328208074;VA;3;29;firealarm;low;peripheral;left;SearchResponse;left;1051.62036605179;1
29;f;NA;505.743231898639;4.50435852026567;VA;3;30;microwaveoven;low;central;left;SearchResponse;left;1686.37024634518;1
29;f;NA;512.449938745704;3.68701182701625;VA;3;31;cluckinghen;low;central;left;SearchResponse;left;868.173379916698;1
29;f;NA;518.973088384373;3.5032823716756;VA;3;32;firealarm;high;peripheral;left;SearchResponse;left;684.746542247012;1
29;f;NA;523.961483046645;1.9570812669117;VO;4;1;visual only;high;peripheral;right;SearchResponse;right;935.515233781189;1
29;f;NA;528.867212589597;1.88606296735816;VO;4;2;visual only;low;central;right;SearchResponse;right;868.328244192526;1
29;f;NA;533.471084433142;1.58499183598906;VO;4;3;visual only;high;central;right;SearchResponse;right;567.864718381315;1
29;f;NA;538.142339216778;1.65167472651228;VO;4;4;visual only;low;central;right;SearchResponse;right;634.679164504632;1
29;f;NA;542.947146250866;1.78514954471029;VO;4;5;visual only;high;peripheral;left;SearchResponse;left;768.359809881076;1
29;f;NA;547.768675464205;1.80185868730769;VO;4;6;visual only;low;central;right;SearchResponse;right;784.707470564172;1
29;f;NA;553.240764144575;2.45252166036516;VO;4;7;visual only;low;peripheral;left;SearchResponse;left;1435.38308562711;1
29;f;NA;558.396272354061;2.13578909053467;VO;4;8;visual only;low;central;left;SearchResponse;left;1118.40281216428;1
29;f;NA;563.400877590524;1.98517609294504;VO;4;9;visual only;low;peripheral;right;SearchResponse;right;968.274555401877;1
29;f;NA;568.088952924125;1.66828786884435;VO;4;10;visual only;high;central;left;SearchResponse;left;651.191170793027;1
29;f;NA;572.693584471475;1.58478561369702;VO;4;11;visual only;high;central;right;SearchResponse;right;567.954792408273;1
29;f;NA;577.481593079166;1.76840208144858;VO;4;12;visual only;high;peripheral;right;SearchResponse;right;751.419160980731;1
29;f;NA;582.303125058068;1.80167853902094;VO;4;13;visual only;high;peripheral;left;SearchResponse;left;785.515371942893;1
29;f;NA;586.974554459099;1.6515167017933;VO;4;14;visual only;high;central;left;SearchResponse;left;634.553929558024;1
29;f;NA;591.812738691457;1.81855360721238;VO;4;15;visual only;low;central;right;SearchResponse;right;802.335921907797;1
29;f;NA;596.667526979698;1.83515726821497;VO;4;16;visual only;low;central;left;SearchResponse;left;802.615230670199;1
29;f;NA;601.406707518734;1.71949658053927;VO;4;17;visual only;high;peripheral;left;SearchResponse;left;701.446203049272;1
29;f;NA;605.993528886465;1.56807528599165;VO;4;18;visual only;high;central;right;SearchResponse;right;551.178094465286;1
29;f;NA;611.348910360131;2.33571213274263;VO;4;19;visual only;low;peripheral;right;SearchResponse;right;1319.16378042661;1
29;f;NA;616.187064567814;1.81851607630961;VO;4;20;visual only;low;central;left;SearchResponse;left;801.311921561137;1
29;f;NA;621.17543868674;1.96872216043994;VO;4;21;visual only;low;central;left;SearchResponse;left;951.609264826402;1
29;f;NA;625.946823485196;1.75173916132189;VO;4;22;visual only;high;peripheral;right;SearchResponse;right;734.316142043099;1
29;f;NA;630.601495941402;1.63477437430993;VO;4;23;visual only;high;central;left;SearchResponse;left;618.341775145382;1
29;f;NA;636.140372598777;2.51930134114809;VO;4;24;visual only;low;peripheral;left;SearchResponse;left;1503.34834703244;1
29;f;NA;640.795106289443;1.63502168282866;VO;4;25;visual only;high;peripheral;right;SearchResponse;right;617.885478772223;1
29;f;NA;645.51636563614;1.70166348712519;VO;4;26;visual only;high;peripheral;left;SearchResponse;left;684.677011100575;1
29;f;NA;651.172045500018;2.63576044864021;VO;4;27;visual only;low;peripheral;left;SearchResponse;left;1618.99757781066;1
29;f;NA;656.677616070257;2.48591821664013;VO;4;28;visual only;low;peripheral;left;SearchResponse;left;1468.72907411307;1
29;f;NA;661.449061708292;1.75178617355414;VO;4;29;visual only;high;central;left;SearchResponse;left;734.627845929936;1
29;f;NA;666.187128172722;1.71838685148396;VO;4;30;visual only;high;central;right;SearchResponse;right;702.188524184749;1
29;f;NA;671.926195723936;2.71942902496085;VO;4;31;visual only;low;peripheral;right;SearchResponse;right;1702.29479600675;1
29;f;NA;677.031237543328;2.08413514425047;VO;4;32;visual only;low;peripheral;right;SearchResponse;right;1051.77048966289;1
3;m;NA;86.4782109542284;2.76965205720626;VO;2;1;visual only;high;peripheral;left;SearchResponse;left;1752.37402576022;1
3;m;NA;100.692373211728;2.15202850452624;VO;2;3;visual only;high;central;right;SearchResponse;right;1135.23955945857;1
3;m;NA;106.22965934989;2.51753106852993;VO;2;4;visual only;low;peripheral;right;SearchResponse;right;1484.67337666079;1
3;m;NA;111.234633179149;1.985372438794;VO;2;5;visual only;low;central;left;SearchResponse;left;968.016579980031;1
3;m;NA;116.75891229976;2.50288335932419;VO;2;6;visual only;low;peripheral;right;SearchResponse;right;1485.19406816922;1
3;m;NA;121.730194856413;1.95199800562114;VO;2;7;visual only;high;central;right;SearchResponse;right;934.812418650836;1
3;m;NA;126.668406782439;1.91839127638377;VO;2;8;visual only;low;central;right;SearchResponse;right;901.4565537218;1
3;m;NA;140.832658896921;2.10208557103761;VO;2;10;visual only;low;central;left;SearchResponse;left;1085.77623148449;1
3;m;NA;145.754148643464;1.9018915167544;VO;2;11;visual only;high;peripheral;left;SearchResponse;left;885.119954589754;1
3;m;NA;150.626247358508;1.85240290476941;VO;2;12;visual only;high;peripheral;right;SearchResponse;right;835.052971728146;1
3;m;NA;155.648002626374;2.00256750709377;VO;2;13;visual only;high;central;left;SearchResponse;left;984.344487544149;1
3;m;NA;160.952732820762;2.28554282896221;VO;2;14;visual only;low;peripheral;left;SearchResponse;left;1268.5121060349;1
3;m;NA;165.707632477162;1.73518132744357;VO;2;15;visual only;high;peripheral;right;SearchResponse;right;718.074752716348;1
3;m;NA;170.462220034329;1.73501145094633;VO;2;16;visual only;high;central;left;SearchResponse;left;717.964530456811;1
3;m;NA;175.433889751555;1.95189607981592;VO;2;17;visual only;low;central;right;SearchResponse;right;935.368665959686;1
3;m;NA;180.355480634142;1.90189191186801;VO;2;18;visual only;high;peripheral;right;SearchResponse;right;884.970226092264;1
3;m;NA;186.595013370737;3.21982309920713;VO;2;19;visual only;low;central;left;SearchResponse;left;2202.89272209629;1
3;m;NA;192.1839222454;2.56924269418232;VO;2;20;visual only;low;central;right;SearchResponse;right;1552.44071222842;1
3;m;NA;197.155570629286;1.95194664783776;VO;2;21;visual only;high;peripheral;right;SearchResponse;right;934.895381564274;1
3;m;NA;202.527686529327;2.35242325044237;VO;2;22;visual only;low;central;right;SearchResponse;right;1335.30284860171;1
3;m;NA;207.382486274466;1.83504032995552;VO;2;23;visual only;high;peripheral;left;SearchResponse;left;818.005261477083;1
3;m;NA;212.120628985809;1.71842240728438;VO;2;24;visual only;high;central;right;SearchResponse;right;701.438697054982;1
3;m;NA;217.55940328259;2.41910140006803;VO;2;25;visual only;low;central;left;SearchResponse;left;1402.13309717365;1
3;m;NA;222.180705256527;1.60159944742918;VO;2;26;visual only;high;central;left;SearchResponse;left;584.60032986477;1
3;m;NA;227.018858279102;1.81846629851498;VO;2;27;visual only;low;peripheral;right;SearchResponse;right;786.158927949145;1
3;m;NA;231.673479377059;1.63487709034234;VO;2;28;visual only;high;central;left;SearchResponse;left;617.879552766681;1
3;m;NA;236.645058230031;1.95184906735085;VO;2;29;visual only;low;peripheral;left;SearchResponse;left;934.964122483507;1
3;m;NA;241.766959710279;2.10210018837824;VO;2;30;visual only;low;peripheral;left;SearchResponse;left;1085.0232434459;1
3;m;NA;246.454916525399;1.66827285662293;VO;2;31;visual only;high;peripheral;left;SearchResponse;left;650.634923717007;1
3;m;NA;251.309798048344;1.83515331754461;VO;2;32;visual only;high;central;right;SearchResponse;right;818.084668833762;1
3;m;NA;258.934025060385;4.58903094893321;VA;3;1;firealarm;low;central;right;SearchResponse;right;1769.14005703293;1
3;m;NA;265.607487054775;3.65364766563289;VA;3;2;growlingdog;high;peripheral;right;SearchResponse;right;834.179094992578;1
3;m;NA;272.714451245265;4.08724112086929;VA;3;3;cluckinghen;low;peripheral;left;SearchResponse;left;1268.0858343374;1
3;m;NA;279.187821901403;3.45359938894399;VA;3;4;firealarm;high;central;left;SearchResponse;left;634.313337039202;1
3;m;NA;285.56075281417;3.35333070741035;VA;3;5;microwaveoven;high;central;left;SearchResponse;left;534.44801364094;1
3;m;NA;292.100605669431;3.52012109430507;VA;3;6;cluckinghen;high;central;right;SearchResponse;right;701.291338773444;1
3;m;NA;299.341137122363;4.22035090182908;VA;3;7;microwaveoven;low;peripheral;left;SearchResponse;left;1402.16628229246;1
3;m;NA;305.91443947237;3.55349908303469;VA;3;8;firealarm;high;peripheral;right;SearchResponse;right;734.918216243386;1
3;m;NA;312.421021795832;3.48682764894329;VA;3;9;cluckinghen;high;central;left;SearchResponse;left;667.87660960108;1
3;m;NA;319.478023695061;4.03734243451618;VA;3;10;firealarm;low;peripheral;right;SearchResponse;right;1218.64186413586;1
3;m;NA;326.067921804497;3.56961760786362;VA;3;11;microwaveoven;high;peripheral;left;SearchResponse;left;751.310123829171;1
3;m;NA;332.608591252705;3.52091832924634;VA;3;12;cluckinghen;high;peripheral;right;SearchResponse;right;701.375882141292;1
3;m;NA;339.631481138291;4.00396760646254;VA;3;13;growlingdog;low;central;left;SearchResponse;left;1185.08451757953;1
3;m;NA;346.504974026699;3.853816436138;VA;3;14;cluckinghen;low;central;left;SearchResponse;left;1035.94075492583;1
3;m;NA;353.64549635374;4.12080162810162;VA;3;15;microwaveoven;low;central;left;SearchResponse;left;1301.87192186713;1
3;m;NA;360.268837241922;3.60360873234458;VA;3;16;growlingdog;low;central;right;SearchResponse;right;784.652556758374;1
3;m;NA;366.725232879166;3.43663661694154;VA;3;17;firealarm;high;central;right;SearchResponse;right;617.9644910153;1
3;m;NA;374.466398208868;4.72146951942705;VA;3;18;cluckinghen;low;peripheral;right;SearchResponse;right;1902.17912197113;1
3;m;NA;381.356529918499;3.87044182536192;VA;3;19;firealarm;low;central;left;SearchResponse;left;1051.3841190841;1
3;m;NA;387.829720426584;3.45302417897619;VA;3;20;microwaveoven;high;peripheral;right;SearchResponse;right;633.870472665876;1
3;m;NA;394.38648311561;3.53724663215689;VA;3;21;cluckinghen;high;peripheral;left;SearchResponse;left;718.021814478561;1
3;m;NA;400.992802367546;3.58678581216373;VA;3;22;microwaveoven;low;peripheral;right;SearchResponse;right;768.031118204817;1
3;m;NA;407.816595680546;3.80409750295803;VA;3;23;cluckinghen;low;central;right;SearchResponse;right;984.918117523193;1
3;m;NA;414.573038053466;3.73697332828306;VA;3;24;growlingdog;low;peripheral;right;SearchResponse;right;917.872165096924;1
3;m;NA;421.029528900515;3.43671286385506;VA;3;25;firealarm;high;peripheral;left;SearchResponse;left;617.901676334441;1
3;m;NA;427.486046216683;3.4367456540931;VA;3;26;growlingdog;high;central;right;SearchResponse;right;617.940787225962;1
3;m;NA;434.376622766024;3.87093170220032;VA;3;27;microwaveoven;low;central;right;SearchResponse;left;1051.57651426271;0
